row ID,x,y,z,r,Phenylalanine,Isopentenyl pyrophosphate,Diethyltoluamide,Dimethyl phthalate,Caffeine,delta-Dodecalactone,L-Tryptophan,N-Tetradecanoyl-L-homoserine Lactone,Glycyl-L-phenylalanine,Oxybenzone,Diethyl azelate,Myristic acid ethyl ester,"cis-9,10-methylene-hexadecanoic acid",Doxylamine,Dextromethorphan,4-Acetylpiperidinium Chloride,Diisobutyl phthalate,"Conjugated linoleic Acid (10E,12Z)",Oleic acid,(-)-Epicatechin,Avobenzone,Dihydrosphingosine (19:0),Phytosphingosine,Sodium Laureth Sulfate,Monoelaidin,Hexapropylene glycol,Sodium Laureth Sulfate + Na,Dioctyl phthalate,Tributoxyethyl phosphate,Glycodeoxycholic acid,Glycocholic acid
Plate1_V3_B2_01_12194,-11.2091,-2.1313,36.5234,0.6,0,0,0,0,0,0,0,0,0,130229,0,0,0,0,18649,0,0,0,15739.7998,0,141035,0,0,68960,0,0,11094.40039,5185.939941,42457.10156,0,0
Plate1_V3_B3_01_12198,-9.2461,-4.2654,36.9833,0.6,0,0,12717.09961,0,0,0,348404,17116.59961,0,68784,0,0,13739.7998,0,28772.30078,0,0,6270.399902,59306.80078,0,103187,0,30378.30078,68406.39844,0,0,30154.5,15267.7002,44292.10156,0,0
Plate1_V3_B4_01_12199,-8.246,-4.7718,36.9162,0.6,0,0,12924.2998,0,0,0,96021.20313,13416.2002,0,181213,0,0,23417.19922,0,32876.69922,0,0,6913.370117,66973.10156,0,124385,0,25506.90039,25499.40039,0,0,10137.2998,7208.540039,24487.19922,0,0
Plate1_V3_C10_01_12203,-10.7429,-1.0735,33.8251,0.6,0,0,6697.620117,0,0,0,173294,23409.30078,0,42922.60156,0,0,14174.2998,0,18288,0,16441.69922,22585.80078,53802.89844,0,49107,0,18041.09961,49316.10156,0,0,12061.2002,0,23956,0,0
Plate1_V3_C1_01_12200,-9.4815,-3.1248,32.6825,0.6,0,0,17061.59961,0,0,0,62315.69922,18877.80078,0,72381.10156,0,0,40006.69922,0,26368.90039,0,16871.69922,6560.22998,83795,0,56670.10156,0,31083.09961,65937.5,0,0,22259.30078,6800.72998,27052.30078,0,0
Plate1_V3_C5_01_12201,-10.6038,-2.3154,33.9712,0.6,0,0,26213.19922,0,0,0,80321.29688,27197.90039,0,171714,0,0,12886.59961,0,45812,0,0,5163.549805,62039.5,0,112389,0,20807.59961,116641,0,0,29446.19922,11587.2002,84547.89844,0,0
Plate1_V3_C7_01_12220,-8.8633,-1.6254,32.139,0.6,0,0,32883.80078,0,0,0,0,13846.2002,0,326122,0,0,14609.2998,0,21694.90039,0,0,7903.600098,64885.10156,0,55820.89844,0,11202.2998,102677,0,0,29345.69922,5233.790039,66543.79688,0,0
Plate1_V3_D4_01_12206,-9.6647,-1.7473,38.1282,0.6,0,0,17722.80078,0,0,0,86787.79688,13751.2998,0,72354.39844,0,0,11668.5,0,30146.5,0,0,6249.100098,46482.30078,0,64728.80078,0,25595,29487.40039,0,0,11068.7002,5766.740234,29819,0,0
Plate1_V3_D7_01_12207,-10.1473,-2.2866,36.3505,0.6,0,0,23137.80078,0,51072.69922,0,140076,12973.09961,0,90197.60156,0,0,0,0,46702.89844,0,12512.2002,6524.560059,44134.10156,0,75911.60156,0,18777.59961,35824.89844,0,0,13643,5197.129883,22036.09961,0,0
Plate1_V3_E1_01_12208,-9.5549,-4.5225,34.4058,0.6,0,0,14345.40039,0,0,0,104749,12793.2002,0,87770.60156,0,0,0,0,22558.30078,0,16664.80078,6128.899902,40694.19922,0,77132.89844,0,11830.2998,25397.30078,0,0,9565.269531,5944.120117,14289.40039,0,0
Plate1_V3_E4_01_12209,-9.8325,-3.9053,35.1817,0.6,0,0,16964.30078,0,0,0,116671,6907.689941,0,39808.60156,0,0,0,0,19364,0,0,0,23797.40039,0,0,0,12728.2998,23343.5,0,0,0,0,11458.7002,0,0
Plate1_V3_E6_01_12210,-8.9868,-2.9159,32.9657,0.6,0,0,25372.30078,0,17506.59961,0,291018,12198,0,231688,0,0,11892.2998,0,33129.5,0,0,5600.930176,38568.69922,0,145021,0,13363,39393.80078,0,0,33194.89844,0,22931.5,0,0
Plate1_V3_F12_01_12172,-7.253,-4.6344,1.3167,0.6,0,0,20311.59961,0,0,0,140059,0,0,0,0,0,0,0,249823,0,13201.40039,0,18177.59961,0,0,0,21051.59961,12327.2998,0,0,0,0,0,0,0
Plate1_V3_F2_01_12211,-10.2607,-0.9702,34.0016,0.6,0,0,13304.2002,0,0,0,124081,11964.7998,0,90703.89844,0,0,25811.40039,0,21134.40039,0,0,6750.680176,68776.39844,0,135161,0,31435,47704.5,0,0,19160.09961,16422.59961,21342.5,0,0
Plate1_V3_F5_01_12212,-4.5291,-3.7275,4.0411,0.6,0,0,8154.430176,0,0,0,90584.20313,0,0,5461.649902,0,0,0,0,336253,0,20315.90039,0,26402.5,0,0,0,30824.69922,17791.09961,0,0,0,6003.680176,0,0,0
Plate1_V3_F9_01_12171,-6.3656,-2.9713,1.5803,0.6,0,0,19725.90039,0,0,0,92631.89844,0,0,0,0,0,0,0,245431,0,16547.80078,0,15657,0,0,0,23527.5,14402.7002,0,0,0,8074.549805,0,0,0
Plate1_V3_G10_Rerun_GA1-_01_19726,-7.2293,-6.8055,1.1977,0.6,0,0,7261.5,0,0,0,0,0,0,40237.30078,0,0,0,0,114057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_G11_Rerun_GA5-_01_19731,-8.2348,-8.2815,0.5795,0.6,0,0,19034.19922,0,0,0,0,0,0,0,0,0,0,0,45796.89844,0,15531.59961,0,0,0,0,0,0,0,0,0,0,0,5096.529785,0,0
Plate1_V3_G12_Rerun_GA6-_01_19732,-7.9829,-7.4021,1.021,0.6,0,0,10917.40039,0,0,0,0,0,0,0,0,0,0,0,179560,0,0,0,0,0,0,0,5324.160156,0,0,0,0,0,0,0,0
Plate1_V3_G2_01_12175,-6.6365,-10.3602,0.9378,0.6,77863.89844,0,42883.80078,0,0,0,26725.40039,0,0,42356.5,0,0,0,0,47767.80078,0,0,0,23374.69922,0,0,0,0,6218.450195,0,0,0,6066.240234,20461.30078,0,0
Plate1_V3_G5_01_12176,-7.531,-9.8384,0.8096,0.6,0,0,14511.7998,0,0,0,122562,0,0,21294.59961,0,0,0,0,42457.30078,0,13868,0,21178.5,0,0,0,12476.90039,6710.919922,0,0,5802.990234,0,16942,0,0
Plate1_V3_G7_Rerun_GA2-_01_19727,-6.8356,-7.5039,1.2271,0.6,0,0,6443.700195,0,0,0,280190,0,0,34832.39844,0,0,0,0,122283,0,10322.90039,0,6106.810059,0,0,0,7977.799805,0,0,0,0,0,0,0,0
Plate1_V3_G8_Rerun_GA3-_01_19730,-7.935,-9.0562,0.6841,0.6,0,0,8023.040039,0,0,0,0,0,0,16940.40039,0,0,0,0,28570.09961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_G9_Rerun_GA4-_01_19729,-7.5758,-8.2626,1.1699,0.6,0,0,6214.370117,0,0,0,0,0,0,0,0,0,0,0,92596.79688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_GA10_01_12073,-11.1687,-1.3162,38.1176,0.6,0,0,13355.7002,0,0,0,109513,12830.5,0,95491.60156,0,0,0,0,105260,0,0,0,34889.69922,0,137371,0,19845.5,240498,0,0,41991.89844,11705,116582,0,0
Plate1_V3_GA11_01_12074,-11.0485,-3.2197,37.5143,0.6,0,0,0,0,0,0,12761.7002,0,0,127630,0,0,0,0,25782.40039,0,0,0,24650.19922,0,188102,0,17040.09961,69021.89844,0,0,14864.40039,8891.129883,37822.10156,0,0
Plate1_V3_GA12_01_12075,-11.1847,-1.2524,37.2899,0.6,0,0,8942.139648,0,0,0,71831.79688,8896.44043,0,122496,0,0,0,0,69559.70313,0,0,0,48347.89844,0,219998,0,18309.90039,125417,0,0,25868,12590.90039,66121.20313,0,0
Plate1_V3_GA4_01_12062,-10.3794,-3.6014,39.754,0.6,0,0,10401.2002,0,0,0,0,5766.419922,0,13860.7998,0,0,0,0,18208.90039,0,0,0,18861,0,0,0,0,11996,0,0,0,13418.09961,0,0,0
Plate1_V3_GA5_01_12063,-10.4918,-3.3009,40.4721,0.6,0,0,0,0,0,0,0,10377.09961,0,19093.09961,0,0,0,0,38254.69922,0,0,0,44852.60156,0,54542.19922,0,13649.7002,14767.2998,0,0,0,13215.2002,82484.5,0,0
Plate1_V3_GA6_01_12064,-11.3328,-1.4986,39.4149,0.6,0,0,6225.330078,0,0,0,67298.70313,0,0,18074.19922,0,0,0,0,49521.89844,0,0,0,16026.5,0,0,0,0,36465.19922,0,0,16286.59961,12343.40039,27046.90039,0,0
Plate1_V3_GA7_01_12070,-11.3735,-1.5912,40.1318,0.6,0,0,6355.919922,0,0,0,56284.19922,5468.310059,0,24205.69922,0,0,0,0,41056,0,0,0,23261.59961,0,0,0,14162,13261.2002,0,0,0,6565.799805,0,0,0
Plate1_V3_GA8_01_12071,-9.7202,-4.0239,38.6296,0.6,0,0,10901.59961,0,0,0,59841.19922,20834,0,59044.39844,0,0,0,0,45162.80078,0,0,0,58467.89844,0,99962.79688,0,37121.5,22800.80078,0,0,5530.899902,9334.280273,16487.40039,0,0
Plate1_V3_GA9_01_12072,-11.1109,-3.0993,38.3543,0.6,0,0,0,0,0,0,0,0,0,48268,0,0,0,0,0,0,0,0,0,0,0,0,0,10882.90039,0,0,0,0,0,0,0
Plate1_V3_GB10_01_12090,-9.9801,-4.1909,34.1565,0.6,0,0,12568.40039,0,0,0,71591.89844,9790.240234,0,60133.89844,0,0,0,0,19547.09961,0,0,0,40132.30078,0,63192.89844,0,16866.59961,32635.69922,0,0,13350.09961,0,22463.5,0,0
Plate1_V3_GB11_01_12091,-10.9731,-3.5549,35.3296,0.6,0,0,10278.90039,0,0,0,65917.20313,10083.2998,0,224486,0,0,21651.5,0,39114.69922,0,10387.7002,6647.669922,64539.30078,0,247369,0,19393.69922,45495,0,0,12370.2002,9877.200195,25674.30078,0,0
Plate1_V3_GB12_01_12092,-10.2616,-3.4814,33.791,0.6,0,0,28891.5,0,0,0,108890,27941.90039,0,207816,0,0,30862.90039,0,38674.89844,0,11321.59961,0,63328.10156,0,109141,0,21831.80078,194698,0,0,39829.19922,5250.529785,87868.20313,0,0
Plate1_V3_GB1_01_12079,-10.8865,-3.6252,36.6554,0.6,0,0,5664,0,0,0,44449.69922,0,0,132385,0,0,0,0,25703.19922,0,0,0,22816.80078,47846.80078,136143,0,15538.09961,38324.89844,0,0,0,5503.290039,13154.59961,0,0
Plate1_V3_GB5_01_12083,-7.7385,-5.4478,35.9424,0.6,0,0,62511.10156,0,0,0,45866.60156,41934.39844,0,296367,0,0,45897.10156,0,32852.60156,0,0,17552,117301,0,107122,0,25282.69922,74977.29688,0,0,29894.69922,12845.59961,44306.39844,0,0
Plate1_V3_GB6_01_12084,-10.4905,-4.4554,35.6842,0.6,0,0,11866,0,0,0,83738.10156,30773.69922,0,183592,0,0,17885.19922,0,32216.5,0,0,14456.7002,74054.79688,0,169307,0,32993.10156,77649.39844,12481.2998,0,21984.30078,9483.330078,44119.5,0,0
Plate1_V3_GB7_01_12087,-10.2314,-4.6203,34.4196,0.6,0,0,24443,0,0,0,68016.10156,26689.80078,0,146468,0,0,37266.80078,0,27662.19922,0,0,13389.7998,82573,0,119399,0,20072.40039,130977,0,0,35104.39844,6108.97998,67188.20313,0,0
Plate1_V3_GB8_01_12088,-9.6894,-4.8712,33.1901,0.6,0,0,0,0,0,0,0,8102.350098,0,32144.69922,0,0,0,0,0,0,0,0,30106.59961,0,0,0,0,4499.700195,0,0,0,0,0,0,0
Plate1_V3_GB9_01_12089,-8.9959,-4.8406,32.3843,0.6,0,0,32630.5,0,0,0,0,25631.30078,0,163371,0,0,12688.90039,0,21804.5,0,9573.620117,4850.02002,76991.29688,0,56439.19922,0,17202.69922,97957.39844,0,0,25706.69922,0,52732.5,0,0
Plate1_V3_GC11_01_12108,-10.1572,-0.6686,32.9396,0.6,0,0,23316.59961,0,0,0,36930.80078,29061.5,0,163720,0,0,34101.69922,0,23849,0,0,6426.379883,88740.20313,0,66591.79688,0,25205.40039,128777,0,0,41044.5,0,68603.89844,0,0
Plate1_V3_GC12_01_12109,-9.7098,-1.7582,39.4284,0.6,0,0,20522.5,0,33929.80078,0,202459,36346.10156,0,85975.39844,0,0,19889,0,129828,0,20837.59961,6710.910156,87880.5,0,169487,0,42110.10156,40160.10156,0,0,13557.2998,13450.59961,38489.30078,0,0
Plate1_V3_GC2_01_12097,-8.3696,-2.4832,31.959,0.6,0,0,35339.19922,0,0,0,43222.19922,27256.19922,0,177517,0,0,38338.60156,0,26030.30078,0,0,12412,69256.60156,0,62071.19922,0,19142.69922,107384,0,0,25419.59961,4907.700195,55043.69922,0,0
Plate1_V3_GC3_01_12098,-9.7606,-2.5814,33.6987,0.6,0,0,6845.700195,0,0,0,88620.29688,8541.679688,0,100715,0,0,0,0,16628.19922,0,0,0,34984.89844,0,98993.5,0,8954.120117,44979.19922,0,0,10910.2998,0,24926,0,0
Plate1_V3_GC4_01_12099,-11.1762,-2.4722,35.3062,0.6,0,0,20937.30078,0,0,0,37661.5,24836.59961,0,239288,0,0,6783.819824,0,23093.5,0,0,5669.620117,58684.19922,0,205642,0,21573.09961,74502.79688,0,0,21603,7158.52002,43833.19922,0,0
Plate1_V3_GC6_01_12101,-9.8031,-1.9598,32.8823,0.6,0,0,13206.7002,0,0,0,80280.79688,21363.30078,0,35271,0,0,5323.799805,0,20819.19922,0,0,0,39545,0,23674.19922,0,15583,36312.5,0,0,10696.90039,0,27242.30078,0,0
Plate1_V3_GC8_01_12105,-11.2409,-1.6291,35.6639,0.6,0,0,14142.90039,0,0,0,106248,14546.2998,0,115137,0,0,9748.230469,0,25089.59961,0,0,0,37840.10156,0,97416.29688,0,15487.2998,57896.69922,0,0,19054.5,0,37267.80078,0,0
Plate1_V3_GC9_01_12106,-11.0451,-1.3644,34.551,0.6,0,0,23181.80078,0,0,0,93872.5,29678.69922,0,206580,0,0,16257.09961,0,38014.5,0,0,10172.5,78682,0,111702,0,24092.5,148111,0,0,29153.80078,6300.359863,78062.29688,0,0
Plate1_V3_GD10_01_12124,-7.9665,-4.2953,36.0529,0.6,0,0,26106.40039,0,0,0,109130,24120.80078,0,100043,0,0,36114.5,0,37766.10156,0,13168.59961,7327.109863,65086.19922,0,91387.79688,0,23095.09961,34056.10156,0,0,11219,11425.5,24585.40039,0,0
Plate1_V3_GD11_01_12125,-9.0715,-4.305,37.0241,0.6,0,0,21756.69922,0,37912.89844,0,166061,24344.90039,0,43264.89844,0,0,0,0,31597.80078,0,0,0,44192.5,0,62662.89844,0,23551,42609.5,0,0,0,5302.100098,27815.19922,0,0
Plate1_V3_GD12_01_12126,-10.0252,-4.609,36.2128,0.6,0,0,29499.80078,0,23763.30078,0,408264,28368.90039,0,98678.29688,0,0,28268.40039,0,42584.5,0,5329.040039,13007.2002,54522.5,0,95936.20313,0,21867.80078,46760.30078,0,0,16449.5,5291.319824,36925.30078,0,0
Plate1_V3_GD1_01_12113,-9.9977,-1.3239,39.4323,0.6,0,0,18370.40039,0,0,0,425042,24549.19922,0,85595.70313,0,0,23231.40039,0,127387,0,0,0,46057.19922,0,79539.60156,0,17727,46807.89844,0,0,12574,6313.319824,34378.30078,0,0
Plate1_V3_GD2_01_12114,-9.5802,-3.4402,39.6753,0.6,0,0,22180.19922,0,0,0,67692.29688,25524.30078,0,75918.79688,0,0,34442,0,34930.69922,0,0,12892.40039,78673,0,96032,0,21046,32784.69922,0,0,0,14230.40039,15534.40039,0,0
Plate1_V3_GD3_01_12115,-10.0907,-0.984,37.5441,0.6,0,0,19194.80078,0,0,0,92251.89844,11950.7002,0,92375.89844,0,0,10053.09961,0,44559.19922,0,0,4492.549805,44558.89844,0,74082.89844,0,13545.59961,59732.39844,0,0,12197.09961,5509.600098,33117.10156,0,0
Plate1_V3_GD5_01_12117,-8.2573,-3.6647,38.2872,0.6,0,0,27551.30078,0,32362.19922,0,350287,27780.69922,0,205253,0,0,24392.30078,0,42958.39844,0,0,5548.290039,67168.70313,0,207352,0,22607.5,47118.10156,0,0,15145.09961,16519.90039,35316.10156,0,0
Plate1_V3_GD6_01_12118,-10.433,-1.2945,36.2481,0.6,0,0,12831.59961,0,19866.90039,0,113614,19577.19922,0,195976,0,0,23895.5,0,51908.5,0,0,4075.51001,51760.89844,0,105364,0,7872.609863,41463.60156,0,0,13719.09961,7961.919922,32333.90039,0,0
Plate1_V3_GD8_01_12122,-9.0511,-3.7903,36.5934,0.6,0,0,18454.09961,0,34678.5,0,195761,21136.30078,0,70174,0,0,20626.09961,0,43690.60156,0,0,0,47845.30078,0,62214.30078,0,22870.59961,40964,0,0,12985.2002,12168.2002,27729.80078,0,0
Plate1_V3_GD9_01_12123,-7.5986,-5.3846,35.7752,0.6,0,0,28098.69922,0,18989.80078,0,131707,28805.30078,0,129657,0,0,38181.89844,0,47098.30078,0,16024.2998,13981.5,67803.20313,0,102369,0,22375.30078,47445.69922,0,0,10785.5,5432.040039,33802.80078,0,0
Plate1_V3_GE10_01_12141,-9.3298,-1.9007,33.1627,0.6,0,0,23953.40039,0,33335.60156,0,327849,21857.40039,0,158739,0,0,12546.90039,0,37204,0,5164.200195,10810.5,42009.80078,0,103978,0,17163.90039,45811.10156,0,0,14267.59961,0,28238.59961,0,0
Plate1_V3_GE11_01_12142,-8.6178,-1.6206,32.2627,0.6,0,0,16668.59961,0,0,0,55809.69922,23641.90039,0,98306.60156,0,0,23668.90039,0,26147.5,0,0,0,65601.70313,0,67013.79688,0,15930.7998,37139.10156,0,0,0,0,22938.90039,0,0
Plate1_V3_GE12_01_12143,-10.8289,-1.717,35.0313,0.6,0,0,27523.19922,0,39492.69922,0,349318,9671.80957,0,86607.10156,0,0,0,0,37165.39844,0,0,6719.410156,40357.80078,0,57356.69922,0,14047.40039,33566.10156,0,0,0,0,25002.19922,0,0
Plate1_V3_GE2_01_12131,-9.2259,-4.6981,33.5242,0.6,0,0,20383.09961,0,0,0,157568,9441.120117,0,152543,0,0,0,0,20522.30078,0,0,0,40954.80078,0,91216.5,0,5761.939941,23822.69922,0,0,0,4749.970215,18724.69922,0,0
Plate1_V3_GE3_01_12132,-8.7696,-4.7681,32.3776,0.6,0,0,7739.459961,0,0,0,52185.19922,17016.19922,0,67700.29688,0,0,0,0,22154.90039,0,0,8800.660156,30610.5,0,46244.10156,0,0,16455.40039,0,0,0,0,16166.7002,0,0
Plate1_V3_GE5_01_12134,-9.665,-3.1884,34.0355,0.6,0,0,26640.09961,0,0,0,134709,24279,0,124138,0,0,38359.30078,0,34651.10156,0,0,6669.180176,68011.5,0,86788.39844,0,14929,58002.30078,0,0,12463.09961,5861.5,33240.10156,0,0
Plate1_V3_GE7_01_12138,-8.2025,-2.4317,32.0994,0.6,0,0,23775.90039,0,17518,0,75420,36259,0,123627,0,0,40325.39844,0,39728.30078,0,15344.59961,12782.2002,80788,0,77988.60156,0,26094.5,40469.69922,0,0,11356.2002,0,17411.80078,0,0
Plate1_V3_GE8_01_12139,-10.6383,-2.7442,34.8869,0.6,0,0,18267.69922,0,0,0,104821,9616.629883,0,65590.79688,0,0,0,0,29658.19922,0,0,0,37483.80078,0,51836.69922,0,16584.30078,34927.89844,0,0,11148.59961,0,18084.59961,0,0
Plate1_V3_GE9_01_12140,-9.9103,-2.1484,34.1233,0.6,0,0,47604.30078,0,53704.60156,0,602784,53225.19922,0,222759,0,0,25278.09961,0,117035,0,18542.40039,17466.30078,139800,0,190685,0,40121.19922,101934,16607.30078,0,24419.09961,8059.799805,70335.29688,0,0
Plate1_V3_GF10_01_12157,-4.3265,-6.2701,2.133,0.6,0,0,27043.30078,0,32501.90039,0,475363,6365.299805,0,19167.19922,0,0,0,0,511670,0,0,0,26942.19922,0,0,0,16679.09961,34367.89844,0,0,19042.09961,10373.09961,30406.80078,0,0
Plate1_V3_GF11_01_12158,-5.8592,-6.0486,2.1569,0.6,0,0,5787.919922,0,0,0,64646,0,0,0,0,0,0,0,199395,0,12300,0,18446.90039,0,0,0,31057,0,0,0,0,11163.7998,18099,0,0
Plate1_V3_GF1_01_12147,-10.4251,-1.2543,34.6504,0.6,0,0,0,0,0,0,0,10995.7002,0,58238.19922,0,0,0,0,0,0,0,0,23653.90039,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_GF3_01_12149,-9.9705,-0.6796,32.9897,0.6,0,0,0,0,0,0,0,12928.09961,0,27665.30078,0,0,9502.620117,0,0,0,0,0,35759.39844,0,44622.89844,0,5300.129883,0,0,0,0,0,0,0,0
Plate1_V3_GF4_01_12150,-3.0341,-3.4214,3.3478,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32356.59961,0,0,0,0,0,0,0,10411.90039,0,0,0,0,0,0,0,0
Plate1_V3_GF6_01_12152,-5.5416,-1.7938,2.5829,0.6,0,0,11681.09961,0,0,0,228254,0,0,0,0,0,0,0,204366,0,0,0,0,0,0,0,5937.359863,0,0,0,0,0,0,0,0
Plate1_V3_GF7_01_12154,-3.5952,-4.9078,2.6195,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30852.5,0,0,0,15407.09961,0,0,0,9753.320313,0,0,0,0,6581.569824,0,0,0
Plate1_V3_GF8_01_12155,-5.2236,-4.8209,2.9554,0.6,726209,0,8324.370117,0,16001.7998,0,215711,0,0,0,0,0,0,0,352368,0,13502.2998,0,16510.5,0,0,0,7259.169922,11747.40039,0,0,0,0,0,0,0
Plate1_V3_GG1_01_12163,-4.8654,-7.8892,1.6341,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12335.7002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_GG3_01_12165,-6.07,-9.2234,1.2939,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15653.2002,0,0,0,19761.09961,0,0,0,11821.40039,0,0,0,0,0,0,0,0
Plate1_V3_GG4_01_12166,-5.9587,-7.9177,1.4377,0.6,0,0,22992.5,0,0,0,181988,0,0,39170.69922,0,0,0,0,205448,0,10121.09961,0,17682,0,0,0,9743.009766,0,0,0,0,5487.029785,25106.09961,0,0
Plate1_V3_GG6_01_12168,-7.0853,-9.0622,1.2409,0.6,0,0,7918.529785,0,0,0,77187.89844,0,0,13793.2002,0,0,0,0,123704,0,0,0,16341.2998,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_H10_01_12190,-3.1097,-1.8006,0.1538,0.6,0,0,40485.5,0,69059.70313,0,396704,0,0,11060.7002,0,0,0,0,473064,0,14246.7998,0,21360.09961,0,0,0,23740.59961,6863.950195,0,0,0,0,5867.680176,0,0
Plate1_V3_H11_01_12191,-4.7088,-2.3938,0.1104,0.6,0,0,27831.09961,0,32364.80078,0,315903,0,0,0,0,0,0,0,289216,0,0,0,12427.90039,0,0,0,28558.30078,5643.459961,0,0,0,5310.919922,17501.5,0,0
Plate1_V3_H12_01_12192,-6.1857,-2.8972,0.0941,0.6,0,0,11109.7002,0,0,0,44149.19922,0,0,0,0,0,0,0,53527.80078,0,0,0,0,0,0,0,13207.90039,0,0,0,0,0,0,0,0
Plate1_V3_H1_01_12177,-7.711,-6.18,1.0245,0.6,0,0,10948.59961,0,0,0,187138,0,0,83023.70313,0,0,0,0,103466,0,0,0,19281.90039,0,0,0,14763.5,0,0,0,0,4814.919922,7431.169922,0,0
Plate1_V3_H2_01_12178,-8.5413,-7.3095,0.5102,0.6,0,0,23722.40039,0,0,0,0,0,0,10993.7998,0,0,0,0,36314.30078,0,0,0,10077.2002,0,0,0,0,13169,0,0,0,0,0,0,0
Plate1_V3_H3_01_12182,-8.3868,-6.4285,0.9436,0.6,427708,0,8512.639648,0,0,0,120221,0,0,0,0,0,0,0,126523,0,0,0,6854.259766,0,0,0,0,0,0,0,0,0,0,0,0
Plate1_V3_H4_01_12183,-3.507,0.4146,0.1523,0.6,0,0,41382.19922,0,0,0,444280,0,0,5508.939941,0,0,0,0,98643.39844,0,0,0,15906.40039,0,0,0,0,0,0,0,0,11885.7998,135423,0,0
Plate1_V3_H5_01_12184,-4.7543,-0.2326,0.1446,0.6,0,0,49766,0,0,0,289448,0,0,12379.2998,0,0,0,0,173520,0,17274.80078,0,25158.59961,0,0,0,20712.40039,0,0,0,0,11931.09961,37045.10156,0,0
Plate1_V3_H6_01_12185,-3.7876,-0.5045,0.1307,0.6,0,0,42023.80078,0,0,0,335925,0,0,0,0,0,0,0,49636.69922,0,11535.09961,5255.310059,24414.09961,0,0,0,5502.509766,0,0,0,0,12194.59961,83662.20313,0,0
Plate1_V3_H7_01_12186,-2.8126,-0.9363,0.1717,0.6,0,0,60361.10156,0,0,0,167100,0,0,8079.810059,0,0,0,0,153610,0,16643.40039,4400.640137,27358.09961,0,0,0,11346.40039,5372.299805,0,0,0,7872.959961,17826.19922,0,0
Plate1_V3_H8_01_12187,-5.1519,-1.1631,0.1369,0.6,0,0,54025.89844,0,31429.30078,0,516026,0,0,0,0,0,0,0,256009,0,11270.40039,0,14631.90039,0,0,0,24257.09961,6388.990234,0,0,0,4664.299805,14973.40039,0,0
Plate1_V3_H9_01_12415,-4.2201,-1.5245,0.1217,0.6,0,0,87832.79688,0,40015.80078,0,896899,0,0,16945.30078,0,0,0,0,417514,0,17860.90039,0,22680.59961,0,0,0,51788.89844,17591.59961,0,0,11376.09961,7008.370117,24039.80078,0,0
Plate2_V3_GA10_01_11457,-8.2386,-8.1382,0.1106,0.6,0,0,36882.10156,0,0,0,297019,0,0,0,0,0,0,0,69764.89844,0,16544.30078,13877.5,27165.30078,0,0,0,11017.2002,0,0,0,0,91588.39844,297079,0,0
Plate2_V3_GA11_01_11458,-7.5234,-7.3577,0.1223,0.6,0,0,9108.480469,0,0,0,778868,7879.080078,0,11067,0,0,0,0,56825,12948.7002,20526.80078,15261.7998,47334.10156,0,0,0,78300.89844,18596.69922,0,0,11489.7998,11262.59961,22539.59961,0,0
Plate2_V3_GA12_01_11459,-7.8765,-8.9152,0.107,0.6,0,0,42631.19922,0,0,0,498823,0,0,6417.660156,0,0,0,0,148794,0,25259.80078,6187.379883,26967.80078,0,0,0,26282.19922,5165.390137,0,0,0,31552.80078,115168,0,0
Plate2_V3_GA7_01_11454,-8.2981,-6.225,0.3491,0.6,0,0,21238.30078,0,0,0,276100,0,0,52538.80078,0,0,0,0,161505,0,18683.80078,9796.019531,30371.69922,13272,0,18554.40039,49336.69922,11158.7002,0,0,0,26525.09961,37938.39844,0,0
Plate2_V3_GA9_01_11456,-8.4476,-7.3287,0.0713,0.6,0,0,21191.69922,0,0,0,762099,9276.839844,0,234813,0,0,0,0,62500.30078,0,21598.90039,13947.2002,49668.19922,0,0,11102.09961,37505.30078,14897.7998,0,0,5003.390137,21617.19922,26337,0,0
Plate2_V3_GB10_01_11474,-0.3927,-6.8754,75.4754,0.6,0,0,7742.279785,0,0,0,507217,99564.60156,0,45754.39844,97929.39844,87431.70313,174634,0,33802.5,0,22470.5,49410.80078,182301,0,95356.29688,0,553343,58618.89844,0,0,20964.80078,23716.80078,21636.5,0,0
Plate2_V3_GB11_01_11475,0.6348,-7.1812,75.4149,0.6,0,0,9844.30957,0,0,0,557934,193942,0,79156.20313,41627.60156,33395.30078,83180.89844,0,44277.80078,0,19189.59961,37656.39844,186097,23251.19922,93715.29688,0,550699,75680.10156,15831.90039,0,27953,28026.30078,39442.60156,0,0
